EmployeeID,Name,Department,JoiningDate,Salary,Email,Phone,,EmployeeID,  Name, Department,Joining Date,  Salary ,       Email,   Phone,,Initial Count,,EmployeeID,Name,Department,JoiningDate,Salary,Email,Phone,,     EmployeeID,   Name,  Fill Null Names,  Department,  Department proper,       JoiningDate,  Modified Date,          Salary , Modified salary ,              Email,       Email-Update,            Phone,  ModifiedPhone,,
1083,Alice,Operations,5/12/2021,75000USD,charlie@example,,,1016,Eve,IT,44576,0,eve@@example.com,0,,,,1014,Bob,Operations,12/5/2021,,bob_at_example.com,,,1014,Bob,Bob,Operations,Operations,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1093,Bob,IT,11/30/2020,55000,eve@@example.com,(123)456-7890,,1016,Diana,HR,44535,60000,bob_at_example.com,0,,,,1014,Bob,Operations,,"65,000",eve@@example.com,9876543210,,1016,Bob,Bob,finance,Finance,,YYYY-MM-DD," ? 55,000 "," ? 55,000 ",eve@example.com,eve@example.com,,0000000000,,
1011,Eve,it,1/15/2022,85000,,,,1016,Bob,finance,0,55000,eve@@example.com,0,,,,1016,Bob,finance,,55000,eve@@example.com,,,1017,Bob,Bob,finance,Finance,11/30/2020,2020-11-30," ? 72,000 "," ? 72,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1075,Eve,finance,,85000,charlie@example,9876543210,,1016,Frank,it,44165,85000,alice@example.com,(123)456-7890,,,,1017,Bob,finance,11/30/2020,72000,alice@example.com,123-456-7890,,1017,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1064,Diana,,12/5/2021,85000,eve@@example.com,,,1016,Alice,Finance,44576,75000USD,bob_at_example.com,0,,,,1017,Bob,HR,12/5/2021,60000,eve@@example.com,9876543210,,1018,Bob,Bob,Operations,Operations,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1047,,finance,12/5/2021,55000,bob_at_example.com,(123)456-7890,,1016,Eve,finance,44535,65000,eve@@example.com,9876543210,,,,1018,Bob,Operations,1/15/2022,60000,diana@example.com,123.456.7890,,1022,Bob,Bob,Operations,Operations,,YYYY-MM-DD," ? 55,000 "," ? 55,000 ",,name@example.com,8907613245,8907613245,,
1085,,HR,5/12/2021,85000,diana@example.com,(123)456-7890,,1016,Charlie,Finance,44165,75000USD,charlie@example,123.456.7890,,,,1022,Bob,Operations,,55000,,123.456.7890,,1022,Bob,Bob,Finance,Finance,1/15/2022,2022-01-15," ? 75,000 "," ? 75,000 ",alice@example.com,alice@example.com,,0000000000,,
1100,Bob,Operations,11/30/2020,60000,,(123)456-7890,,1016,Eve,finance,44535,72000,0,0,,,,1022,Bob,Finance,1/15/2022,75000USD,alice@example.com,,,1023,Bob,Bob,IT,It,11/30/2020,2020-11-30,," 00,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1033,Diana,finance,1/15/2022,75000USD,diana@example.com,9876543210,,1016,Alice,Finance,44576,75000USD,bob_at_example.com,0,,,,1023,Bob,IT,11/30/2020,,alice@example.com,(123)456-7890,,1024,Bob,Bob,,N/A,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1059,Frank,HR,12/5/2021,85000,eve@@example.com,123.456.7890,,1017,Frank,0,0,65000,diana@example.com,(123)456-7890,,,,1024,Bob,,12/5/2021,"65,000",eve@@example.com,(123)456-7890,,1024,Bob,Bob,finance,Finance,1/15/2022,2022-01-15," ? 75,000 "," ? 75,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1086,Charlie,finance,1/15/2022,72000,alice@example.com,(123)456-7890,,1017,Frank,it,44576,85000,eve@@example.com,123.456.7890,,,,1024,Bob,finance,1/15/2022,75000USD,eve@@example.com,9876543210,,1027,Bob,Bob,Operations,Operations,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1002,Bob,,1/15/2022,60000,bob_at_example.com,123.456.7890,,1017,Diana,HR,0,75000USD,diana@example.com,123.456.7890,,,,1027,Bob,Operations,,"65,000",charlie@example,(123)456-7890,,1028,Bob,Bob,Finance,Finance,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1049,Alice,Finance,,55000,alice@example.com,123.456.7890,,1017,Bob,finance,44165,72000,alice@example.com,123-456-7890,,,,1028,Bob,Finance,12/5/2021,55000,alice@example.com,123.456.7890,,1028,Bob,Bob,HR,Hr,1/15/2022,2022-01-15," ? 65,000 "," ? 65,000 ",,name@example.com,8907613245,8907613245,,
1009,Frank,finance,1/15/2022,60000,bob_at_example.com,(123)456-7890,,1017,0,0,44165,0,alice@example.com,123.456.7890,,,,1028,Bob,HR,1/15/2022,"65,000",,123-456-7890,,1029,Bob,Bob,finance,Finance,,YYYY-MM-DD,," 00,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1082,Eve,HR,,"65,000",charlie@example,,,1017,Bob,HR,44535,60000,eve@@example.com,9876543210,,,,1029,Bob,finance,,,alice@example.com,123-456-7890,,1029,Bob,Bob,Finance,Finance,1/15/2022,2022-01-15," ? 85,000 "," ? 85,000 ",diana@example.com,diana@example.com,,0000000000,,
1095,Alice,,1/15/2022,55000,diana@example.com,9876543210,,1018,Diana,Finance,44328,72000,0,(123)456-7890,,,,1029,Bob,Finance,1/15/2022,85000,diana@example.com,,,1030,Bob,Bob,IT,It,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,,0000000000,,
1038,Alice,,,75000USD,charlie@example,9876543210,,1018,Bob,Operations,44576,60000,diana@example.com,123.456.7890,,,,1029,Bob,Finance,1/15/2022,85000,diana@example.com,,,1030,Bob,Bob,,N/A,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",bob@example.com,bob@example.com,9876543210,9876543210,,
1058,Charlie,IT,,75000USD,eve@@example.com,9876543210,,1018,0,finance,44576,55000,0,123.456.7890,,,,1030,Bob,IT,12/5/2021,85000,bob_at_example.com,,,1031,Bob,Bob,Operations,Operations,,YYYY-MM-DD," ? 85,000 "," ? 85,000 ",alice@example.com,alice@example.com,9876543210,9876543210,,
1033,Diana,Operations,,"65,000",alice@example.com,(123)456-7890,,1019,Alice,Finance,44165,75000USD,0,123-456-7890,,,,1030,Bob,,12/5/2021,"65,000",bob_at_example.com,9876543210,,1032,Bob,Bob,IT,It,5/12/2021,2021-05-12," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,,0000000000,,
1070,Frank,Operations,,85000,alice@example.com,,,1019,0,it,44328,72000,eve@@example.com,123.456.7890,,,,1031,Bob,Operations,,85000,alice@example.com,9876543210,,1032,Bob,Bob,Finance,Finance,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1089,Alice,Finance,1/15/2022,75000USD,,123.456.7890,,1019,Charlie,0,44535,75000USD,charlie@example,123-456-7890,,,,1032,Bob,IT,5/12/2021,75000USD,diana@example.com,,,1033,Bob,Bob,finance,Finance,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",diana@example.com,diana@example.com,,0000000000,,
1056,Frank,IT,1/15/2022,,eve@@example.com,,,1019,Diana,finance,44328,85000,0,0,,,,1032,Bob,Finance,12/5/2021,"65,000",diana@example.com,9876543210,,1033,Bob,Bob,Operations,Operations,1/15/2022,2022-01-15," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,9876543210,9876543210,,
1030,Bob,IT,12/5/2021,85000,bob_at_example.com,,,1019,Diana,it,44576,0,eve@@example.com,123.456.7890,,,,1033,Bob,finance,1/15/2022,72000,diana@example.com,,,1034,Bob,Bob,finance,Finance,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1059,Alice,,11/30/2020,85000,bob_at_example.com,123-456-7890,,1019,Eve,IT,44576,60000,alice@example.com,123.456.7890,,,,1033,Bob,Operations,1/15/2022,60000,alice@example.com,9876543210,,1035,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 75,000 "," ? 75,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1096,Alice,,,"65,000",bob_at_example.com,,,1020,Charlie,HR,44576,60000,eve@@example.com,0,,,,1034,Bob,finance,,"65,000",eve@@example.com,9876543210,,1036,Bob,Bob,IT,It,11/30/2020,2020-11-30," ? 65,000 "," ? 65,000 ",,name@example.com,1234567890,1234567890,,
1087,Diana,IT,,75000USD,charlie@example,,,1020,Frank,it,0,72000,diana@example.com,(123)456-7890,,,,1035,Bob,HR,12/5/2021,75000USD,charlie@example,123.456.7890,,1038,Bob,Bob,,N/A,5/12/2021,2021-05-12," ? 55,000 "," ? 55,000 ",,name@example.com,,0000000000,,
1086,Frank,finance,5/12/2021,60000,,123-456-7890,,1020,Alice,Operations,0,55000,alice@example.com,123.456.7890,,,,1036,Bob,IT,11/30/2020,"65,000",,(123)456-7890,,1039,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,1234567890,1234567890,,
1071,Frank,it,12/5/2021,85000,diana@example.com,,,1020,0,Finance,44535,60000,0,123.456.7890,,,,1036,Bob,IT,11/30/2020,"65,000",,(123)456-7890,,1041,Bob,Bob,IT,It,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",,name@example.com,8907613245,8907613245,,
1077,Eve,Finance,12/5/2021,72000,,(123)456-7890,,1020,Eve,Finance,44535,65000,0,(123)456-7890,,,,1038,Bob,,5/12/2021,55000,,,,1041,Bob,Bob,,N/A,5/12/2021,2021-05-12," ? 75,000 "," ? 75,000 ",,name@example.com,,0000000000,,
1044,Alice,IT,12/5/2021,"65,000",charlie@example,,,1021,Frank,IT,44165,72000,charlie@example,(123)456-7890,,,,1039,Bob,HR,12/5/2021,60000,alice@example.com,(123)456-7890,,1042,Bob,Bob,,N/A,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1047,Diana,Finance,12/5/2021,85000,alice@example.com,,,1021,Eve,IT,44328,0,bob_at_example.com,123-456-7890,,,,1041,Bob,IT,12/5/2021,85000,,123.456.7890,,1043,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1033,Alice,Operations,1/15/2022,55000,eve@@example.com,,,1022,Bob,Operations,0,55000,0,123.456.7890,,,,1041,Bob,,5/12/2021,75000USD,,,,1046,Bob,Bob,finance,Finance,11/30/2020,2020-11-30," ? 60,000 "," ? 60,000 ",diana@example.com,diana@example.com,1234567890,1234567890,,
1060,Eve,Operations,1/15/2022,75000USD,eve@@example.com,(123)456-7890,,1022,Bob,Finance,44576,75000USD,alice@example.com,0,,,,1042,Bob,,11/30/2020,85000,bob_at_example.com,123.456.7890,,1050,Bob,Bob,Finance,Finance,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",eve@example.com,eve@example.com,,0000000000,,
1047,Alice,HR,12/5/2021,55000,eve@@example.com,123.456.7890,,1022,Diana,Operations,44535,55000,bob_at_example.com,0,,,,1043,Bob,HR,12/5/2021,60000,diana@example.com,123-456-7890,,1052,Bob,Bob,Finance,Finance,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",bob@example.com,bob@example.com,1234567890,1234567890,,
1070,Eve,IT,,55000,alice@example.com,(123)456-7890,,1023,Alice,Finance,44576,85000,charlie@example,0,,,,1046,Bob,finance,11/30/2020,60000,diana@example.com,(123)456-7890,,1053,Bob,Bob,HR,Hr,,YYYY-MM-DD," ? 72,000 "," ? 72,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1051,Frank,Operations,11/30/2020,,,(123)456-7890,,1023,Bob,IT,44165,0,alice@example.com,(123)456-7890,,,,1050,Bob,Finance,,"65,000",eve@@example.com,,,1055,Bob,Bob,,N/A,1/15/2022,2022-01-15," ? 85,000 "," ? 85,000 ",eve@example.com,eve@example.com,8907613245,8907613245,,
1046,,Finance,5/12/2021,72000,alice@example.com,(123)456-7890,,1023,Charlie,Finance,44576,55000,bob_at_example.com,0,,,,1052,Bob,Finance,12/5/2021,55000,bob_at_example.com,(123)456-7890,,1060,Bob,Bob,,N/A,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1093,Eve,,,60000,charlie@example,(123)456-7890,,1023,0,it,0,60000,alice@example.com,0,,,,1053,Bob,HR,,72000,eve@@example.com,(123)456-7890,,1060,Bob,Bob,,N/A,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",,name@example.com,9876543210,9876543210,,
1049,Alice,HR,12/5/2021,60000,,123-456-7890,,1024,Bob,0,44535,65000,eve@@example.com,(123)456-7890,,,,1055,Bob,,1/15/2022,85000,eve@@example.com,123-456-7890,,1060,Bob,Bob,HR,Hr,1/15/2022,2022-01-15," ? 75,000 "," ? 75,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1040,Frank,it,11/30/2020,60000,bob_at_example.com,123-456-7890,,1024,0,Operations,44576,55000,0,123.456.7890,,,,1060,Bob,,12/5/2021,85000,bob_at_example.com,123.456.7890,,1064,Bob,Bob,it,It,,YYYY-MM-DD,," 00,000 ",bob@example.com,bob@example.com,1234567890,1234567890,,
1093,,IT,,55000,charlie@example,9876543210,,1024,Frank,0,44576,75000USD,diana@example.com,123.456.7890,,,,1060,Bob,,1/15/2022,72000,,9876543210,,1065,Bob,Bob,Operations,Operations,12/5/2021,2021-12-05," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1055,Eve,IT,,72000,alice@example.com,,,1024,Frank,Finance,44328,65000,charlie@example,123-456-7890,,,,1060,Bob,HR,1/15/2022,75000USD,bob_at_example.com,123-456-7890,,1067,Bob,Bob,IT,It,12/5/2021,2021-12-05,," 00,000 ",diana@example.com,diana@example.com,9876543210,9876543210,,
1075,Alice,Operations,,72000,eve@@example.com,123-456-7890,,1024,Eve,it,44165,60000,eve@@example.com,9876543210,,,,1064,Bob,it,,,bob_at_example.com,(123)456-7890,,1069,Bob,Bob,Operations,Operations,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1038,Bob,,5/12/2021,55000,,,,1024,Alice,IT,44576,0,charlie@example,0,,,,1065,Bob,Operations,12/5/2021,"65,000",charlie@example,9876543210,,1072,Bob,Bob,it,It,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",charlie@example.com,charlie@example.com,1234567890,1234567890,,
1076,Frank,Finance,5/12/2021,72000,,(123)456-7890,,1024,Charlie,finance,0,60000,eve@@example.com,9876543210,,,,1067,Bob,IT,12/5/2021,,diana@example.com,9876543210,,1072,Bob,Bob,,N/A,5/12/2021,2021-05-12," ? 72,000 "," ? 72,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1085,Eve,it,1/15/2022,85000,charlie@example,123.456.7890,,1024,Bob,finance,44576,75000USD,eve@@example.com,9876543210,,,,1069,Bob,Operations,11/30/2020,55000,bob_at_example.com,123.456.7890,,1073,Bob,Bob,it,It,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",alice@example.com,alice@example.com,9876543210,9876543210,,
1020,Frank,it,,72000,diana@example.com,(123)456-7890,,1024,Frank,0,44576,75000USD,diana@example.com,123.456.7890,,,,1072,Bob,it,1/15/2022,72000,charlie@example,(123)456-7890,,1073,Bob,Bob,HR,Hr,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1012,Bob,HR,,75000USD,diana@example.com,(123)456-7890,,1025,Eve,Finance,44165,65000,bob_at_example.com,(123)456-7890,,,,1072,Bob,,5/12/2021,72000,diana@example.com,123.456.7890,,1075,Bob,Bob,finance,Finance,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1011,Frank,IT,12/5/2021,"65,000",charlie@example,,,1025,Charlie,HR,44576,60000,eve@@example.com,123-456-7890,,,,1073,Bob,it,11/30/2020,85000,alice@example.com,9876543210,,1075,Bob,Bob,IT,It,11/30/2020,2020-11-30," ? 75,000 "," ? 75,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1091,Diana,IT,5/12/2021,,alice@example.com,,,1025,0,IT,0,0,diana@example.com,(123)456-7890,,,,1073,Bob,HR,1/15/2022,72000,charlie@example,9876543210,,1075,Bob,Bob,Operations,Operations,,YYYY-MM-DD," ? 85,000 "," ? 85,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1067,Alice,Finance,1/15/2022,72000,,123-456-7890,,1025,Alice,finance,44328,60000,charlie@example,123-456-7890,,,,1075,Bob,finance,12/5/2021,85000,charlie@example,,,1076,Bob,Bob,finance,Finance,1/15/2022,2022-01-15," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1074,Diana,HR,11/30/2020,,eve@@example.com,9876543210,,1025,Diana,0,44328,60000,charlie@example,(123)456-7890,,,,1075,Bob,IT,11/30/2020,75000USD,alice@example.com,123.456.7890,,1077,Bob,Bob,Operations,Operations,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1042,Alice,,,75000USD,eve@@example.com,123-456-7890,,1026,Alice,Finance,44576,60000,diana@example.com,9876543210,,,,1075,Bob,Operations,,85000,charlie@example,,,1079,Bob,Bob,finance,Finance,5/12/2021,2021-05-12,," 00,000 ",bob@example.com,bob@example.com,8907613245,8907613245,,
1007,,Operations,12/5/2021,72000,charlie@example,(123)456-7890,,1026,Eve,finance,44576,55000,0,0,,,,1076,Bob,finance,1/15/2022,55000,charlie@example,123-456-7890,,1079,Bob,Bob,finance,Finance,,YYYY-MM-DD," ? 60,000 "," ? 60,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1035,Alice,HR,1/15/2022,60000,diana@example.com,(123)456-7890,,1026,Frank,0,44165,72000,eve@@example.com,9876543210,,,,1077,Bob,Operations,11/30/2020,85000,eve@@example.com,(123)456-7890,,1079,Bob,Bob,Finance,Finance,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",eve@example.com,eve@example.com,,0000000000,,
1071,Charlie,finance,1/15/2022,75000USD,diana@example.com,123.456.7890,,1026,Frank,Finance,44576,55000,alice@example.com,9876543210,,,,1079,Bob,finance,5/12/2021,,bob_at_example.com,123-456-7890,,1080,Bob,Bob,Finance,Finance,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",diana@example.com,diana@example.com,,0000000000,,
1068,Frank,Operations,12/5/2021,85000,eve@@example.com,9876543210,,1026,Diana,finance,44576,72000,diana@example.com,123-456-7890,,,,1079,Bob,finance,,60000,alice@example.com,123.456.7890,,1084,Bob,Bob,IT,It,1/15/2022,2022-01-15," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1051,Alice,HR,11/30/2020,75000USD,diana@example.com,123.456.7890,,1026,Alice,Finance,44328,60000,alice@example.com,(123)456-7890,,,,1079,Bob,Finance,12/5/2021,60000,eve@@example.com,,,1085,Bob,Bob,Finance,Finance,,YYYY-MM-DD," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1058,Eve,Finance,12/5/2021,,charlie@example,,,1026,Diana,HR,44328,75000USD,diana@example.com,9876543210,,,,1080,Bob,Finance,11/30/2020,55000,diana@example.com,,,1086,Bob,Bob,finance,Finance,,YYYY-MM-DD," ? 75,000 "," ? 75,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1071,Diana,HR,,55000,eve@@example.com,,,1026,Charlie,Operations,0,60000,alice@example.com,123.456.7890,,,,1084,Bob,IT,1/15/2022,55000,charlie@example,123-456-7890,,1087,Bob,Bob,IT,It,12/5/2021,2021-12-05," ? 72,000 "," ? 72,000 ",alice@example.com,alice@example.com,,0000000000,,
1003,Alice,HR,1/15/2022,55000,bob_at_example.com,9876543210,,1027,Diana,finance,44576,65000,charlie@example,0,,,,1085,Bob,Finance,,55000,charlie@example,,,1087,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 85,000 "," ? 85,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1100,Bob,it,11/30/2020,85000,alice@example.com,123.456.7890,,1027,Frank,IT,44165,60000,bob_at_example.com,123.456.7890,,,,1086,Bob,finance,,75000USD,charlie@example,123-456-7890,,1089,Bob,Bob,,N/A,1/15/2022,2022-01-15," ? 85,000 "," ? 85,000 ",bob@example.com,bob@example.com,,0000000000,,
1007,Alice,,11/30/2020,85000,charlie@example,,,1027,Bob,Operations,0,65000,charlie@example,(123)456-7890,,,,1087,Bob,IT,12/5/2021,72000,alice@example.com,,,1089,Bob,Bob,Operations,Operations,1/15/2022,2022-01-15," ? 75,000 "," ? 75,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1011,Eve,HR,11/30/2020,"65,000",charlie@example,123-456-7890,,1028,Frank,Operations,44535,0,eve@@example.com,9876543210,,,,1087,Bob,HR,12/5/2021,85000,charlie@example,,,1089,Bob,Bob,HR,Hr,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",diana@example.com,diana@example.com,8907613245,8907613245,,
1012,Frank,,1/15/2022,72000,eve@@example.com,(123)456-7890,,1028,Bob,Finance,44535,55000,alice@example.com,123.456.7890,,,,1089,Bob,,1/15/2022,85000,bob_at_example.com,,,1091,Bob,Bob,IT,It,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,,0000000000,,
1086,Frank,HR,12/5/2021,60000,,,,1028,Eve,Operations,44535,55000,bob_at_example.com,(123)456-7890,,,,1089,Bob,Operations,1/15/2022,75000USD,diana@example.com,123.456.7890,,1091,Bob,Bob,,N/A,11/30/2020,2020-11-30,," 00,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1073,Frank,it,,85000,,123-456-7890,,1028,Bob,HR,44576,65000,0,123-456-7890,,,,1089,Bob,HR,1/15/2022,72000,diana@example.com,123.456.7890,,1093,Bob,Bob,IT,It,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1079,Bob,finance,5/12/2021,,bob_at_example.com,123-456-7890,,1028,Alice,0,0,0,eve@@example.com,(123)456-7890,,,,1091,Bob,IT,12/5/2021,55000,charlie@example,,,1093,Bob,Bob,HR,Hr,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",bob@example.com,bob@example.com,9876543210,9876543210,,
1009,Charlie,IT,5/12/2021,72000,charlie@example,9876543210,,1028,Alice,Finance,0,85000,diana@example.com,0,,,,1091,Bob,,11/30/2020,,alice@example.com,123.456.7890,,1094,Bob,Bob,HR,Hr,12/5/2021,2021-12-05,," 00,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1014,Bob,Operations,,"65,000",eve@@example.com,9876543210,,1029,Bob,finance,0,0,alice@example.com,123-456-7890,,,,1093,Bob,IT,11/30/2020,55000,eve@@example.com,(123)456-7890,,1094,Bob,Bob,,N/A,1/15/2022,2022-01-15,," 00,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1047,Diana,it,11/30/2020,72000,alice@example.com,123-456-7890,,1029,Bob,Finance,44576,85000,diana@example.com,0,,,,1093,Bob,HR,12/5/2021,55000,bob_at_example.com,9876543210,,1095,Bob,Bob,IT,It,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",,name@example.com,8907613245,8907613245,,
1079,Bob,finance,,60000,alice@example.com,123.456.7890,,1029,0,IT,0,72000,bob_at_example.com,123.456.7890,,,,1094,Bob,HR,12/5/2021,,charlie@example,9876543210,,1096,Bob,Bob,finance,Finance,12/5/2021,2021-12-05," ? 55,000 "," ? 55,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1073,Bob,it,11/30/2020,85000,alice@example.com,9876543210,,1029,Diana,0,44328,0,bob_at_example.com,123.456.7890,,,,1094,Bob,,1/15/2022,,charlie@example,123.456.7890,,1098,Bob,Bob,Finance,Finance,,YYYY-MM-DD,," 00,000 ",,name@example.com,9876543210,9876543210,,
1053,Eve,IT,,72000,eve@@example.com,(123)456-7890,,1029,Frank,HR,0,85000,charlie@example,123.456.7890,,,,1095,Bob,IT,11/30/2020,55000,,123.456.7890,,1098,Bob,Bob,IT,It,,YYYY-MM-DD," ? 65,000 "," ? 65,000 ",charlie@example.com,charlie@example.com,8907613245,8907613245,,
1074,Charlie,Operations,11/30/2020,85000,,,,1029,Bob,Finance,44576,85000,diana@example.com,0,,,,1096,Bob,finance,12/5/2021,55000,charlie@example,9876543210,,1100,Bob,Bob,Operations,Operations,11/30/2020,2020-11-30," ? 60,000 "," ? 60,000 ",,name@example.com,1234567890,1234567890,,
1086,Alice,Finance,,55000,eve@@example.com,(123)456-7890,,1030,Bob,IT,44535,85000,bob_at_example.com,0,,,,1098,Bob,Finance,,,,9876543210,,1100,Bob,Bob,it,It,11/30/2020,2020-11-30," ? 85,000 "," ? 85,000 ",alice@example.com,alice@example.com,8907613245,8907613245,,
1036,Frank,Finance,,55000,alice@example.com,123-456-7890,,1030,Charlie,it,44165,60000,alice@example.com,123-456-7890,,,,1098,Bob,IT,,"65,000",charlie@example,123-456-7890,,1100,Bob,Bob,IT,It,12/5/2021,2021-12-05," ? 60,000 "," ? 60,000 ",diana@example.com,diana@example.com,,0000000000,,
1025,Charlie,HR,1/15/2022,60000,eve@@example.com,123-456-7890,,1030,Eve,HR,44576,60000,charlie@example,0,,,,1100,Bob,Operations,11/30/2020,60000,,(123)456-7890,,1000,Charlie,Charlie,HR,Hr,1/15/2022,2022-01-15," ? 85,000 "," ? 85,000 ",charlie@example.com,charlie@example.com,9876543210,9876543210,,
1039,Diana,,11/30/2020,55000,alice@example.com,,,1030,Bob,0,44535,65000,bob_at_example.com,9876543210,,,,1100,Bob,it,11/30/2020,85000,alice@example.com,123.456.7890,,1001,Charlie,Charlie,Operations,Operations,1/15/2022,2022-01-15," ? 65,000 "," ? 65,000 ",eve@example.com,eve@example.com,9876543210,9876543210,,
1091,Bob,IT,12/5/2021,55000,charlie@example,,,1031,Diana,Finance,0,60000,alice@example.com,9876543210,,,,1100,Bob,IT,12/5/2021,60000,diana@example.com,,,1002,Charlie,Charlie,finance,Finance,11/30/2020,2020-11-30," ? 55,000 "," ? 55,000 ",,name@example.com,9876543210,9876543210,,
1010,Eve,IT,,75000USD,eve@@example.com,123-456-7890,,1031,Frank,Finance,44328,65000,bob_at_example.com,123.456.7890,,,,1000,Charlie,HR,1/15/2022,85000,charlie@example,9876543210,,1004,Charlie,Charlie,IT,It,12/5/2021,2021-12-05,," 00,000 ",eve@example.com,eve@example.com,,0000000000,,
1075,Frank,it,12/5/2021,60000,charlie@example,123.456.7890,,1031,Bob,Operations,0,85000,alice@example.com,9876543210,,,,1001,Charlie,Operations,1/15/2022,"65,000",eve@@example.com,9876543210,,1005,Charlie,Charlie,,N/A,1/15/2022,2022-01-15," ? 72,000 "," ? 72,000 ",eve@example.com,eve@example.com,1234567890,1234567890,,
1076,,Operations,11/30/2020,75000USD,eve@@example.com,(123)456-7890,,1031,Eve,0,44576,85000,bob_at_example.com,123-456-7890,,,,1002,Charlie,finance,11/30/2020,55000,,9876543210,,1006,Charlie,Charlie,Finance,Finance,11/30/2020,2020-11-30," ? 72,000 "," ? 72,000 ",,name@example.com,8907613245,8907613245,,
